data_as_on,state,city,company_name,legal_name,cin,company_website,company_status,focus_industry,focus_sector,services_provided
05-08-2026,Gujarat,Surat,ZyphrPixel LLP,ZyphrPixel LLP,U10181GJ2022LLP776056,www.zyphrpixel.co,Scaling,Handicrafts & Art,Quality Control,"Marketplace, White-Label, B2C"
05-08-2026,Gujarat,Ahmedabad,ProStack Private Limited,ProStack Private Limited,U19036GJ2017OPC626638,,Early Traction,Home Furnishing,Travel Booking,"On-Demand, AI-Powered, Data Analytics, Consulting"
05-08-2026,Gujarat,Ahmedabad,TridentSystems Private Limited,TridentSystems Private Limited,L44422GJ2022LLP614796,,Scaling,Cybersecurity & Risk,Textile Manufacturing,"On-Demand, Blockchain-Based"
05-08-2026,Gujarat,Ahmedabad,NimbleTech Private Limited,NimbleTech Private Limited,U29577GJ2021PTC441561,,Scaling,Handicrafts & Art,NLP,"AR/VR Experience, B2C, Managed Services"
05-08-2026,Gujarat,Patan,NeoSpace Pvt. Ltd.,NeoSpace Pvt. Ltd.,U61872GJ2017OPC887978,,Active,Jewellery & Precious Metals,Solar Energy,"Cloud Services, Web Platform, B2C, Freemium"
05-08-2026,Gujarat,Surat,PioneerHub Pvt Ltd,PioneerHub Pvt Ltd,U22999GJ2018PTC688799,www.pioneerhub.co,Prototype,Automobile & Components,Ride Hailing,"On-Demand, White-Label, Custom Development"
05-08-2026,Gujarat,Ahmedabad,CruxByte Private Limited,CruxByte Private Limited,U88621GJ2023LLP495297,,Active,Semiconductor & Electronics,IT Consulting,"Freemium, SaaS, IoT Solution"
05-08-2026,Gujarat,Anand,InnoStack LLP,InnoStack LLP,L87244GJ2018LLP478313,,Active,Chemicals & Dyes,NLP,"Marketplace, On-Demand, Managed Services"
05-08-2026,Gujarat,Porbandar,TerraWing Pvt Ltd,TerraWing Pvt Ltd,L89970GJ2019PTC838532,www.terrawing.net,Active,Handicrafts & Art,Co-Living,"API-First, On-Demand, Freemium, Data Analytics"
05-08-2026,Gujarat,Ahmedabad,SwiftPixel Private Limited,SwiftPixel Private Limited,L82520GJ2024PTC421441,www.swiftpixel.com,Active,Home Furnishing,HR Tech,"IoT Solution, Managed Services, D2C, Blockchain-Based"
05-08-2026,Gujarat,Ahmedabad,PixelStack OPC Private Limited,PixelStack OPC Private Limited,U20993GJ2016PTC707663,,Early Traction,Financial Services & Insurance,Telemedicine,"Managed Services, Subscription, SaaS, Web Platform"
05-08-2026,Gujarat,Surat,AuraLink OPC Pvt. Ltd.,AuraLink OPC Pvt. Ltd.,L48687GJ2020LLP700646,www.auralink.in,Active,Cement & Building Materials,Accessories,"Data Analytics, Web Platform"
05-08-2026,Gujarat,Rajkot,XenoTech LLP,XenoTech LLP,L52209GJ2018LLP632189,www.xenotech.io,Scaling,Fashion & Accessories,Food Processing,"Freemium, Subscription, Marketplace, D2C"
05-08-2026,Gujarat,Ahmedabad,FinWing OPC Private Limited,FinWing OPC Private Limited,U69308GJ2025LLP340673,www.finwing.net,Early Traction,Marketing & Advertising,Machine Learning,"SaaS, IoT Solution, API-First, Custom Development"
05-08-2026,Gujarat,Ahmedabad,WaveSolutions Private Ltd.,WaveSolutions Private Ltd.,L29019GJ2024PTC504011,www.wavesolutions.tech,Active,Sports & Fitness,Farm Solutions,"Data Analytics, Subscription, API-First, B2B"
05-08-2026,Gujarat,Ahmedabad,DigiForce Private Limited,DigiForce Private Limited,L54637GJ2017PTC795440,www.digiforce.org,Scaling,Life Sciences & Pharmaceuticals,Health Records,"Web Platform, On-Demand, Cloud Services, D2C"
05-08-2026,Gujarat,Surat,VelocityNexus OPC Pvt. Ltd.,VelocityNexus OPC Pvt. Ltd.,L11880GJ2022OPC862734,,Active,Chemicals & Dyes,Digital Payments,"White-Label, SaaS"
05-08-2026,Gujarat,Surat,HyperMind OPC Private Limited,HyperMind OPC Private Limited,L84827GJ2023PTC991164,www.hypermind.com,Active,Health & Wellness,Content Creation,"On-Demand, API-First, SaaS, Mobile App"
05-08-2026,Gujarat,Ahmedabad,ImpactFlow OPC Pvt. Ltd.,ImpactFlow OPC Pvt. Ltd.,U20610GJ2018LLP542496,www.impactflow.io,Active,Water & Sanitation,Food Processing,D2C
05-08-2026,Gujarat,Patan,VibrantForce OPC Private Limited,VibrantForce OPC Private Limited,L87630GJ2022LLP585440,www.vibrantforce.net,Active,Health & Wellness,Machine Learning,Marketplace
05-08-2026,Gujarat,Ahmedabad,IrisNetworks Pvt Ltd,IrisNetworks Pvt Ltd,L94287GJ2020OPC694047,,Active,Legal & Regulatory Services,Smart Spaces,"Subscription, Blockchain-Based"
05-08-2026,Gujarat,Ahmedabad,UrbanCodex Pvt Ltd,UrbanCodex Pvt Ltd,L92066GJ2021OPC359092,www.urbancodex.net,Active,Cybersecurity & Risk,Enterprise IT,"Platform, Custom Development"
05-08-2026,Gujarat,Gandhinagar,QuestByte LLP,QuestByte LLP,L44818GJ2019PTC229201,www.questbyte.io,Prototype,Life Sciences & Pharmaceuticals,IT Consulting,"Platform, Marketplace, Subscription"
05-08-2026,Gujarat,Vadodara,MaxHub LLP,MaxHub LLP,L11447GJ2024PTC221441,,Early Traction,Handicrafts & Art,K-12 Learning,"D2C, Cloud Services"
05-08-2026,Gujarat,Gandhinagar,NexaVerse Private Ltd.,NexaVerse Private Ltd.,L22654GJ2022OPC450841,,Active,Social Impact & NGO,B2B Marketplace,"On-Demand, Mobile App"
05-08-2026,Gujarat,Bharuch,GreenBase LLP,GreenBase LLP,U78307GJ2025OPC867496,www.greenbase.org,Active,Cement & Building Materials,Generative AI,"Freemium, SaaS, IoT Solution, Web Platform"
05-08-2026,Gujarat,Morbi,UrbanMind Private Ltd.,UrbanMind Private Ltd.,L44695GJ2021LLP231626,www.urbanmind.co,Early Traction,AI & Machine Learning,Mobility Solutions,"Subscription, Mobile App"
05-08-2026,Gujarat,Surat,SynthLabs Private Ltd.,SynthLabs Private Ltd.,L89067GJ2018OPC761371,www.synthlabs.net,Early Traction,E-Commerce & Online Marketplace,K-12 Learning,"Blockchain-Based, B2C"
05-08-2026,Gujarat,Surat,EcoStack Pvt. Ltd.,EcoStack Pvt. Ltd.,U95902GJ2025PTC183411,,Active,Glass & Ceramics,MedTech,"API-First, D2C, On-Demand"
05-08-2026,Gujarat,Nadiad,SynthForce Private Ltd.,SynthForce Private Ltd.,L53743GJ2024OPC355538,www.synthforce.org,Scaling,Photography & Videography,Esports Platform,AR/VR Experience
05-08-2026,Gujarat,Ahmedabad,DeltaCodex OPC Private Limited,DeltaCodex OPC Private Limited,L85547GJ2018PTC135146,,Early Traction,Financial Services & Insurance,D2C Platform,"Platform, Consulting, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,AstroCraft LLP,AstroCraft LLP,U31904GJ2021LLP669009,www.astrocraft.tech,Validation,Transport & Mobility,Sustainable Fashion,"D2C, B2C, AI-Powered, Mobile App"
05-08-2026,Gujarat,Rajkot,ZealSolutions LLP,ZealSolutions LLP,L83982GJ2025OPC896868,www.zealsolutions.org,Scaling,Fisheries & Aquaculture,Legal Compliance,SaaS
05-08-2026,Gujarat,Junagadh,VoyageWing Pvt. Ltd.,VoyageWing Pvt. Ltd.,U86467GJ2016OPC217774,www.voyagewing.in,Active,Rubber & Plastics,Micro-Grid,"Platform, Subscription"
05-08-2026,Gujarat,Vapi,MediSystems Pvt. Ltd.,MediSystems Pvt. Ltd.,U74952GJ2021PTC886121,www.medisystems.co,Active,Industrial Manufacturing,Content Creation,"B2C, Marketplace, Data Analytics"
05-08-2026,Gujarat,Anand,PureHub OPC Private Limited,PureHub OPC Private Limited,L74441GJ2023PTC992702,www.purehub.io,Active,Digital Media & Content,Last-Mile Delivery,"On-Demand, White-Label, Subscription, Mobile App"
05-08-2026,Gujarat,Ahmedabad,NimbleFlow OPC Pvt. Ltd.,NimbleFlow OPC Pvt. Ltd.,L11848GJ2022PTC439772,,Validation,Photography & Videography,HR Tech,"Cloud Services, Mobile App, Consulting"
05-08-2026,Gujarat,Ahmedabad,CoreLink Private Limited,CoreLink Private Limited,U12471GJ2022LLP320390,,Active,Forestry & Timber,Vocational Training,"Mobile App, IoT Solution, On-Demand, Data Analytics"
05-08-2026,Gujarat,Rajkot,GenWorks Private Limited,GenWorks Private Limited,L66365GJ2021LLP340759,www.genworks.com,Active,Cement & Building Materials,IT Infrastructure,"Marketplace, Data Analytics, Custom Development"
05-08-2026,Gujarat,Patan,MomentumMind OPC Pvt. Ltd.,MomentumMind OPC Pvt. Ltd.,U88519GJ2017LLP674620,www.momentummind.org,Scaling,Telecommunications,Co-Living,"IoT Solution, Cloud Services, White-Label"
05-08-2026,Gujarat,Amreli,VibrantStack Private Limited,VibrantStack Private Limited,L42438GJ2020PTC138118,www.vibrantstack.tech,Early Traction,Forestry & Timber,Petrochemicals,"Marketplace, API-First, IoT Solution"
05-08-2026,Gujarat,Ahmedabad,LuminaNexus OPC Pvt. Ltd.,LuminaNexus OPC Pvt. Ltd.,L53626GJ2022PTC586820,www.luminanexus.in,Active,Industrial Manufacturing,Skill Development,"Custom Development, Cloud Services"
05-08-2026,Gujarat,Surat,InnoLogic Pvt Ltd,InnoLogic Pvt Ltd,U14688GJ2024LLP372312,www.innologic.in,Active,Aerospace & Defence,Skill Development,"Consulting, IoT Solution, SaaS, Mobile App"
05-08-2026,Gujarat,Surat,AgriLabs OPC Pvt. Ltd.,AgriLabs OPC Pvt. Ltd.,L29891GJ2017PTC721451,,Scaling,Fashion & Accessories,Apparel D2C,"Web Platform, Cloud Services"
05-08-2026,Gujarat,Vadodara,InfinityNetworks Private Limited,InfinityNetworks Private Limited,L52941GJ2021LLP273174,,Active,Human Resources & Staffing,Online Marketplace,"Blockchain-Based, Managed Services, IoT Solution, D2C"
05-08-2026,Gujarat,Bhavnagar,DigiShift Pvt Ltd,DigiShift Pvt Ltd,L42079GJ2021LLP893316,,Scaling,Jewellery & Precious Metals,Farm Solutions,Managed Services
05-08-2026,Gujarat,Ahmedabad,OrbitLink Private Ltd.,OrbitLink Private Ltd.,L60288GJ2018LLP240297,,Validation,Fashion & Accessories,DevOps,"Custom Development, On-Demand, Cloud Services, SaaS"
05-08-2026,Gujarat,Gandhinagar,CoreShift OPC Pvt. Ltd.,CoreShift OPC Pvt. Ltd.,L81252GJ2021LLP217637,www.coreshift.org,Active,Photography & Videography,Textile Manufacturing,"On-Demand, Web Platform, Platform"
05-08-2026,Gujarat,Surat,PixelPoint OPC Pvt. Ltd.,PixelPoint OPC Pvt. Ltd.,L33996GJ2022OPC157827,www.pixelpoint.net,Prototype,Industrial Manufacturing,Machine Learning,"Marketplace, On-Demand, SaaS, Consulting"
05-08-2026,Gujarat,Ahmedabad,MaxPixel Private Ltd.,MaxPixel Private Ltd.,L12830GJ2022LLP494773,www.maxpixel.io,Validation,Life Sciences & Pharmaceuticals,NLP,"SaaS, Managed Services, IoT Solution, Consulting"
05-08-2026,Gujarat,Mehsana,TerraSpace OPC Pvt. Ltd.,TerraSpace OPC Pvt. Ltd.,U31624GJ2025LLP897556,www.terraspace.io,Active,Security & Surveillance,OTT Platform,"Marketplace, Managed Services, Custom Development, API-First"
05-08-2026,Gujarat,Surat,MomentumShift LLP,MomentumShift LLP,U62016GJ2021LLP838133,www.momentumshift.io,Active,Health & Wellness,Cloud Kitchen,"White-Label, Marketplace"
05-08-2026,Gujarat,Surat,RapidCodex Private Limited,RapidCodex Private Limited,U10146GJ2025PTC678008,,Active,Dairy & Livestock,Social Commerce,"B2C, API-First, Marketplace"
05-08-2026,Gujarat,Jamnagar,TridentWorks Pvt. Ltd.,TridentWorks Pvt. Ltd.,U93294GJ2020OPC116468,www.tridentworks.org,Validation,Gaming & Interactive Media,Agri-Logistics,White-Label
05-08-2026,Gujarat,Ahmedabad,FusionVerse LLP,FusionVerse LLP,L92809GJ2020PTC197480,www.fusionverse.in,Scaling,Home Furnishing,Organic Food,"Mobile App, Platform"
05-08-2026,Gujarat,Anand,PureFlow Private Ltd.,PureFlow Private Ltd.,U34363GJ2023PTC727171,www.pureflow.tech,Active,Aerospace & Defence,Space Analytics,"B2B, AR/VR Experience"
05-08-2026,Gujarat,Surat,BridgeFlow Private Ltd.,BridgeFlow Private Ltd.,L51918GJ2024LLP583115,www.bridgeflow.co,Validation,Health & Wellness,Generative AI,Marketplace
05-08-2026,Gujarat,Vadodara,AuraStack LLP,AuraStack LLP,U36295GJ2021PTC221759,,Active,Marketing & Advertising,Enterprise IT,"IoT Solution, Freemium, Mobile App, B2B"
05-08-2026,Gujarat,Ahmedabad,ProSolutions Private Ltd.,ProSolutions Private Ltd.,L90881GJ2018OPC574602,www.prosolutions.net,Validation,Telecommunications,MedTech,Freemium
05-08-2026,Gujarat,Surat,NexaDigital Private Ltd.,NexaDigital Private Ltd.,U62984GJ2024LLP284781,www.nexadigital.co,Early Traction,Legal & Regulatory Services,3D Printing,Platform
05-08-2026,Gujarat,Bhavnagar,BlueBase Pvt. Ltd.,BlueBase Pvt. Ltd.,L20670GJ2020PTC915703,www.bluebase.net,Scaling,Rubber & Plastics,Online Learning,"Cloud Services, Consulting, AR/VR Experience"
05-08-2026,Gujarat,Surat,SmartPixel Private Limited,SmartPixel Private Limited,U73714GJ2020OPC161378,www.smartpixel.in,Validation,Cybersecurity & Risk,Public Transit,"IoT Solution, Freemium, Web Platform"
05-08-2026,Gujarat,Gandhinagar,VelocityNetworks OPC Private Limited,VelocityNetworks OPC Private Limited,L97240GJ2021PTC577983,www.velocitynetworks.com,Active,Home Furnishing,Apparel D2C,Freemium
05-08-2026,Gujarat,Ahmedabad,LogiCodex Private Ltd.,LogiCodex Private Ltd.,U66007GJ2021OPC639743,www.logicodex.com,Scaling,AI & Machine Learning,Fashion Tech,"Custom Development, Marketplace, AI-Powered, Consulting"
05-08-2026,Gujarat,Bhavnagar,LuminaShift Pvt. Ltd.,LuminaShift Pvt. Ltd.,L19209GJ2022OPC768707,,Active,Environmental Services,Fashion Tech,"Marketplace, B2B, AI-Powered, White-Label"
05-08-2026,Gujarat,Surat,ZealDigital Private Limited,ZealDigital Private Limited,U86488GJ2022OPC122922,,Active,Education & Skill Development,D2C Platform,Freemium
05-08-2026,Gujarat,Ahmedabad,SynthMind OPC Private Limited,SynthMind OPC Private Limited,L74501GJ2022PTC577141,,Validation,Marketing & Advertising,IT Consulting,"Mobile App, Data Analytics"
05-08-2026,Gujarat,Junagadh,UrbanLogic Pvt. Ltd.,UrbanLogic Pvt. Ltd.,U10376GJ2023PTC787755,,Active,Consulting & Advisory,Fashion Tech,Mobile App
05-08-2026,Gujarat,Surat,FluxLink LLP,FluxLink LLP,L71734GJ2020OPC775199,,Scaling,Legal & Regulatory Services,IT Infrastructure,"Data Analytics, Mobile App, Freemium, On-Demand"
05-08-2026,Gujarat,Surat,MediCraft Private Limited,MediCraft Private Limited,U34819GJ2021OPC767824,www.medicraft.org,Active,Security & Surveillance,B2B Marketplace,"IoT Solution, Blockchain-Based, White-Label"
05-08-2026,Gujarat,Surat,HydroDigital Private Limited,HydroDigital Private Limited,U15954GJ2020LLP124498,www.hydrodigital.org,Active,Retail & Consumer Goods,Generative AI,"AI-Powered, IoT Solution"
05-08-2026,Gujarat,Mehsana,PixelCodex Pvt Ltd,PixelCodex Pvt Ltd,U34064GJ2018LLP691450,,Prototype,Robotics & Automation,Legal Compliance,White-Label
05-08-2026,Gujarat,Junagadh,NeoHub Pvt. Ltd.,NeoHub Pvt. Ltd.,U33060GJ2025OPC940037,,Scaling,Human Resources & Staffing,Smart Spaces,"Cloud Services, API-First, B2C, B2B"
05-08-2026,Gujarat,Surat,TrueLink Private Limited,TrueLink Private Limited,L19901GJ2025PTC563897,,Early Traction,Waste Management,Food Delivery,"Subscription, White-Label, Mobile App"
05-08-2026,Gujarat,Ahmedabad,IrisShift LLP,IrisShift LLP,U44145GJ2022LLP349527,,Active,Digital Media & Content,DevOps,"Mobile App, Consulting, On-Demand"
05-08-2026,Gujarat,Ahmedabad,UltraHub Pvt Ltd,UltraHub Pvt Ltd,L97755GJ2023PTC709850,,Active,Architecture & Interior Design,Cold Chain,Subscription
05-08-2026,Gujarat,Ahmedabad,ImpactSpace OPC Pvt. Ltd.,ImpactSpace OPC Pvt. Ltd.,U24979GJ2021LLP973484,www.impactspace.com,Scaling,Paper & Publishing,Enterprise IT,"Subscription, D2C, Web Platform"
05-08-2026,Gujarat,Anand,PixelPixel Private Limited,PixelPixel Private Limited,L74966GJ2021OPC825255,,Validation,E-Commerce & Online Marketplace,CRM SaaS,"Freemium, AI-Powered, On-Demand"
05-08-2026,Gujarat,Valsad,VelocityStack LLP,VelocityStack LLP,L85168GJ2024PTC768798,www.velocitystack.tech,Early Traction,Digital Media & Content,IT Consulting,"Mobile App, Data Analytics, D2C, Managed Services"
05-08-2026,Gujarat,Ahmedabad,BridgeMind Pvt Ltd,BridgeMind Pvt Ltd,L71026GJ2024OPC890170,www.bridgemind.io,Active,Printing & Packaging,Digital Media,Cloud Services
05-08-2026,Gujarat,Surat,XenoVerse Private Ltd.,XenoVerse Private Ltd.,U99718GJ2019LLP203023,www.xenoverse.org,Scaling,Financial Services & Insurance,Online Marketplace,On-Demand
05-08-2026,Gujarat,Botad,EdgeCodex OPC Pvt. Ltd.,EdgeCodex OPC Pvt. Ltd.,L45685GJ2022PTC935181,www.edgecodex.net,Prototype,Photography & Videography,Solar Energy,"On-Demand, Data Analytics, AR/VR Experience"
05-08-2026,Gujarat,Ahmedabad,TridentHub Private Ltd.,TridentHub Private Ltd.,U27814GJ2025LLP350643,,Active,Security & Surveillance,Online Marketplace,"B2C, API-First, Marketplace"
05-08-2026,Gujarat,Ahmedabad,CloudSolutions LLP,CloudSolutions LLP,U37978GJ2017LLP636798,www.cloudsolutions.com,Active,Water & Sanitation,Cold Chain,"Consulting, AI-Powered, B2C"
05-08-2026,Gujarat,Jamnagar,LoopSystems OPC Private Limited,LoopSystems OPC Private Limited,L42319GJ2019PTC535160,www.loopsystems.co,Early Traction,Consulting & Advisory,Skill Development,Marketplace
05-08-2026,Gujarat,Gandhinagar,ApexDynamics OPC Private Limited,ApexDynamics OPC Private Limited,L88761GJ2020OPC461792,,Scaling,Precision Engineering,DevOps,Subscription
05-08-2026,Gujarat,Gandhinagar,BridgeBase Private Ltd.,BridgeBase Private Ltd.,U52300GJ2016LLP875065,www.bridgebase.in,Scaling,Environmental Services,Apparel D2C,"Web Platform, Freemium"
05-08-2026,Gujarat,Surendranagar,UpwardWorks OPC Private Limited,UpwardWorks OPC Private Limited,L83907GJ2021LLP688318,www.upwardworks.tech,Active,Biotechnology,IoT Connectivity,"AI-Powered, Blockchain-Based, Mobile App"
05-08-2026,Gujarat,Ahmedabad,OmniLink Pvt. Ltd.,OmniLink Pvt. Ltd.,L52742GJ2024LLP375073,www.omnilink.org,Active,Real Estate & Housing,Telemedicine,"SaaS, Mobile App, Web Platform"
05-08-2026,Gujarat,Rajkot,SageLabs LLP,SageLabs LLP,U34142GJ2022OPC716407,www.sagelabs.net,Active,Dairy & Livestock,IT Consulting,"AR/VR Experience, Freemium"
05-08-2026,Gujarat,Bharuch,InfinityLink LLP,InfinityLink LLP,L82518GJ2017PTC929867,www.infinitylink.org,Scaling,Semiconductor & Electronics,Vocational Training,"D2C, Data Analytics, API-First, White-Label"
05-08-2026,Gujarat,Gandhinagar,PulseBase OPC Private Limited,PulseBase OPC Private Limited,U14408GJ2018OPC994244,www.pulsebase.net,Active,Automobile & Components,Warehousing,"IoT Solution, Subscription, Platform"
05-08-2026,Gujarat,Vadodara,BlueForce Pvt Ltd,BlueForce Pvt Ltd,U56578GJ2021LLP173115,www.blueforce.com,Early Traction,Agriculture & Allied Services,HR Tech,"D2C, Data Analytics, AI-Powered, API-First"
05-08-2026,Gujarat,Surat,NexGenForce Private Limited,NexGenForce Private Limited,U22254GJ2022OPC260115,,Active,Logistics & Warehousing,Machine Learning,"Managed Services, SaaS"
05-08-2026,Gujarat,Surat,TridentWorks Private Ltd.,TridentWorks Private Ltd.,L23606GJ2022LLP382211,www.tridentworks.org,Active,Consulting & Advisory,Waste Management,Mobile App
05-08-2026,Gujarat,Gandhinagar,ScaleForce Private Ltd.,ScaleForce Private Ltd.,L10519GJ2023LLP734448,,Validation,Chemicals & Dyes,Bio Informatics,"SaaS, AR/VR Experience, Cloud Services, B2B"
05-08-2026,Gujarat,Vadodara,NimbleDigital OPC Pvt. Ltd.,NimbleDigital OPC Pvt. Ltd.,L38500GJ2022OPC107321,www.nimbledigital.tech,Active,Glass & Ceramics,Retail Analytics,"White-Label, Cloud Services, Mobile App, B2C"
05-08-2026,Gujarat,Surat,AstroLink OPC Private Limited,AstroLink OPC Private Limited,U19615GJ2022LLP542419,,Active,Transport & Mobility,Farm Solutions,"API-First, On-Demand"
05-08-2026,Gujarat,Bhavnagar,CyberForce LLP,CyberForce LLP,L57312GJ2018OPC686284,,Active,Social Impact & NGO,Social Commerce,Marketplace
05-08-2026,Gujarat,Amreli,SolarForce LLP,SolarForce LLP,U71801GJ2021OPC419916,,Active,Cloud Computing & SaaS,Sustainability,"Data Analytics, B2C"
05-08-2026,Gujarat,Ahmedabad,PioneerSpace LLP,PioneerSpace LLP,U10753GJ2018PTC730981,www.pioneerspace.in,Active,Dairy & Livestock,Mobile Gaming,"Marketplace, Freemium"
05-08-2026,Gujarat,Surat,AlphaTech OPC Private Limited,AlphaTech OPC Private Limited,L41743GJ2016LLP550478,,Scaling,Agriculture & Allied Services,Esports Platform,"AI-Powered, B2C"
05-08-2026,Gujarat,Vadodara,NeoWing Pvt. Ltd.,NeoWing Pvt. Ltd.,L26276GJ2020LLP364281,www.neowing.com,Early Traction,Social Impact & NGO,D2C Platform,Web Platform
05-08-2026,Gujarat,Kutch,RapidNetworks LLP,RapidNetworks LLP,U97161GJ2023PTC269158,www.rapidnetworks.net,Active,Textiles & Garments,Solar Energy,AI-Powered
05-08-2026,Gujarat,Bharuch,VelocityDynamics Private Limited,VelocityDynamics Private Limited,L22167GJ2019LLP532891,www.velocitydynamics.tech,Scaling,Semiconductor & Electronics,Music Tech,Mobile App
05-08-2026,Gujarat,Surat,VibeForce Private Ltd.,VibeForce Private Ltd.,L69218GJ2019PTC665841,,Active,Legal & Regulatory Services,Insurance Tech,"Platform, Web Platform"
05-08-2026,Gujarat,Ahmedabad,FusionNexus OPC Pvt. Ltd.,FusionNexus OPC Pvt. Ltd.,U59524GJ2020OPC511462,www.fusionnexus.co,Active,Photography & Videography,Digital Payments,Subscription
05-08-2026,Gujarat,Vadodara,RapidVerse Pvt. Ltd.,RapidVerse Pvt. Ltd.,U84193GJ2020PTC534338,,Active,Events & Conferencing,Game Development,"Freemium, Consulting, Custom Development"
05-08-2026,Gujarat,Junagadh,LaunchDynamics OPC Pvt. Ltd.,LaunchDynamics OPC Pvt. Ltd.,U14092GJ2023PTC592200,,Active,Aerospace & Defence,MedTech,AI-Powered
05-08-2026,Gujarat,Gandhinagar,CatalystFlow OPC Pvt. Ltd.,CatalystFlow OPC Pvt. Ltd.,U68447GJ2025OPC585507,,Scaling,Logistics & Warehousing,Skill Development,B2C
05-08-2026,Gujarat,Gandhinagar,XenoSolutions OPC Pvt. Ltd.,XenoSolutions OPC Pvt. Ltd.,U66640GJ2023LLP638253,,Early Traction,Biotechnology,5G Solutions,B2B
05-08-2026,Gujarat,Porbandar,UpwardBase Private Ltd.,UpwardBase Private Ltd.,L15245GJ2017PTC432151,www.upwardbase.tech,Early Traction,Biotechnology,Smart Spaces,"On-Demand, AI-Powered, SaaS"
05-08-2026,Gujarat,Junagadh,QuestPixel Private Ltd.,QuestPixel Private Ltd.,U30991GJ2020PTC107461,,Active,Paper & Publishing,Construction Tech,Custom Development
